seed,team,n_players,n_qb,n_rb,n_wr,n_te,legal_roster,lineup_is_legal,lineup_failure_reason,budget_remaining,has_duplicate_player,keeper_sold_in_auction,enable_position_max
37,Brad,15,2,5,5,3,True,True,,266.0,False,False,True
37,Brandon,15,3,5,5,2,True,True,,169.0,False,False,True
37,CJ,15,2,5,6,2,True,True,,248.0,False,False,True
37,Coby,15,1,7,6,1,True,True,,229.0,False,False,True
37,Evan,15,2,2,10,1,True,True,,168.0,False,False,True
37,James,15,1,6,7,1,True,True,,259.87,False,False,True
37,Jason,15,2,6,4,3,True,True,,193.57,False,False,True
37,Reid,15,1,9,3,2,True,True,,244.0,False,False,True
37,Ryan J,15,1,5,6,3,True,True,,242.0,False,False,True
37,Sam,15,3,8,3,1,True,True,,214.0,False,False,True
37,Shane,15,4,4,6,1,True,True,,312.88,False,False,True
37,Travis,15,1,6,5,3,True,True,,212.72,False,False,True
38,Brad,15,2,3,8,2,True,True,,190.62,False,False,True
38,Brandon,15,2,7,4,2,True,True,,134.35,False,False,True
38,CJ,15,4,4,5,2,True,True,,236.89,False,False,True
38,Coby,15,2,5,5,3,True,True,,153.7,False,False,True
38,Evan,15,2,6,6,1,True,True,,175.0,False,False,True
38,James,15,2,5,7,1,True,True,,281.0,False,False,True
38,Jason,15,2,8,4,1,True,True,,194.09,False,False,True
38,Reid,15,2,6,5,2,True,True,,244.0,False,False,True
38,Ryan J,15,1,8,4,2,True,True,,241.0,False,False,True
38,Sam,15,3,4,5,3,True,True,,171.05,False,False,True
38,Shane,15,1,4,7,3,True,True,,272.71,False,False,True
38,Travis,15,3,6,5,1,True,True,,129.65,False,False,True
39,Brad,15,2,3,9,1,True,True,,266.38,False,False,True
39,Brandon,15,1,8,5,1,True,True,,85.82,False,False,True
39,CJ,15,1,6,6,2,True,True,,252.3,False,False,True
39,Coby,15,1,7,6,1,True,True,,191.0,False,False,True
39,Evan,15,2,4,8,1,True,True,,175.0,False,False,True
39,James,15,2,3,7,3,True,True,,234.01,False,False,True
39,Jason,15,3,5,4,3,True,True,,170.27,False,False,True
39,Reid,15,1,8,4,2,True,True,,244.0,False,False,True
39,Ryan J,15,3,6,3,3,True,True,,192.69,False,False,True
39,Sam,15,1,6,5,3,True,True,,203.72,False,False,True
39,Shane,15,2,6,6,1,True,True,,273.74,False,False,True
39,Travis,15,3,6,4,2,True,True,,248.56,False,False,True
40,Brad,15,1,5,7,2,True,True,,272.0,False,False,True
40,Brandon,15,2,4,7,2,True,True,,40.73,False,False,True
40,CJ,15,2,7,5,1,True,True,,117.06,False,False,True
40,Coby,15,2,8,4,1,True,True,,262.38,False,False,True
40,Evan,15,2,6,5,2,True,True,,168.0,False,False,True
40,James,15,1,4,8,2,True,True,,277.0,False,False,True
40,Jason,15,1,5,8,1,True,True,,189.0,False,False,True
40,Reid,15,3,3,6,3,True,True,,235.41,False,False,True
40,Ryan J,15,1,7,5,2,True,True,,98.79,False,False,True
40,Sam,15,2,7,3,3,True,True,,196.92,False,False,True
40,Shane,15,4,6,4,1,True,True,,259.26,False,False,True
40,Travis,15,1,7,4,3,True,True,,249.67,False,False,True
41,Brad,15,1,4,9,1,True,True,,217.94,False,False,True
41,Brandon,15,2,5,6,2,True,True,,55.82,False,False,True
41,CJ,15,3,5,6,1,True,True,,251.85,False,False,True
41,Coby,15,1,7,4,3,True,True,,177.0,False,False,True
41,Evan,15,1,5,8,1,True,True,,175.0,False,False,True
41,James,15,1,8,5,1,True,True,,281.0,False,False,True
41,Jason,15,2,4,6,3,True,True,,194.0,False,False,True
41,Reid,15,4,5,4,2,True,True,,248.0,False,False,True
41,Ryan J,15,1,6,7,1,True,True,,91.9,False,False,True
41,Sam,15,2,7,3,3,True,True,,168.02,False,False,True
41,Shane,15,2,6,5,2,True,True,,290.82,False,False,True
41,Travis,15,1,6,5,3,True,True,,177.45,False,False,True
42,Brad,15,1,6,7,1,True,True,,272.0,False,False,True
42,Brandon,15,1,7,5,2,True,True,,169.0,False,False,True
42,CJ,15,1,4,9,1,True,True,,51.0,False,False,True
42,Coby,15,4,5,5,1,True,True,,255.92,False,False,True
42,Evan,15,3,3,6,3,True,True,,127.94,False,False,True
42,James,15,2,6,5,2,True,True,,190.18,False,False,True
42,Jason,15,2,7,3,3,True,True,,175.57,False,False,True
42,Reid,15,2,3,7,3,True,True,,198.86,False,False,True
42,Ryan J,15,2,8,4,1,True,True,,166.21,False,False,True
42,Sam,15,3,6,5,1,True,True,,203.66,False,False,True
42,Shane,15,1,7,6,1,True,True,,110.49,False,False,True
42,Travis,15,2,5,5,3,True,True,,70.89,False,False,True
43,Brad,15,1,7,5,2,True,True,,147.93,False,False,True
43,Brandon,15,1,8,5,1,True,True,,169.0,False,False,True
43,CJ,15,1,5,7,2,True,True,,249.0,False,False,True
43,Coby,15,3,6,3,3,True,True,,232.63,False,False,True
43,Evan,15,2,5,7,1,True,True,,175.0,False,False,True
43,James,15,4,4,4,3,True,True,,281.87,False,False,True
43,Jason,15,2,4,7,2,True,True,,173.78,False,False,True
43,Reid,15,1,8,4,2,True,True,,244.0,False,False,True
43,Ryan J,15,1,7,5,2,True,True,,220.95,False,False,True
43,Sam,15,3,4,7,1,True,True,,209.39,False,False,True
43,Shane,15,3,4,6,2,True,True,,207.84,False,False,True
43,Travis,15,1,3,8,3,True,True,,250.59,False,False,True
44,Brad,15,1,4,9,1,True,True,,79.08,False,False,True
44,Brandon,15,1,7,4,3,True,True,,66.01,False,False,True
44,CJ,15,1,4,9,1,True,True,,144.28,False,False,True
44,Coby,15,1,4,7,3,True,True,,259.0,False,False,True
44,Evan,15,3,3,6,3,True,True,,169.45,False,False,True
44,James,15,3,6,4,2,True,True,,281.65,False,False,True
44,Jason,15,2,7,5,1,True,True,,70.4,False,False,True
44,Reid,15,3,3,6,3,True,True,,250.0,False,False,True
44,Ryan J,15,2,8,4,1,True,True,,244.05,False,False,True
44,Sam,15,2,8,3,2,True,True,,95.22,False,False,True
44,Shane,15,1,8,5,1,True,True,,62.11,False,False,True
44,Travis,15,2,6,5,2,True,True,,205.66,False,False,True
45,Brad,15,3,4,5,3,True,True,,268.68,False,False,True
45,Brandon,15,1,5,7,2,True,True,,45.28,False,False,True
45,CJ,15,2,6,4,3,True,True,,222.07,False,False,True
45,Coby,15,1,6,5,3,True,True,,213.08,False,False,True
45,Evan,15,2,6,6,1,True,True,,175.0,False,False,True
45,James,15,2,5,6,2,True,True,,282.0,False,False,True
45,Jason,15,2,7,4,2,True,True,,55.5,False,False,True
45,Reid,15,1,4,8,2,True,True,,131.94,False,False,True
45,Ryan J,15,1,5,6,3,True,True,,233.5,False,False,True
45,Sam,15,3,7,4,1,True,True,,214.0,False,False,True
45,Shane,15,1,7,6,1,True,True,,79.4,False,False,True
45,Travis,15,3,6,5,1,True,True,,76.37,False,False,True
46,Brad,15,1,5,6,3,True,True,,249.3,False,False,True
46,Brandon,15,2,6,5,2,True,True,,44.74,False,False,True
46,CJ,15,2,5,7,1,True,True,,123.4,False,False,True
46,Coby,15,2,6,6,1,True,True,,77.46,False,False,True
46,Evan,15,1,5,7,2,True,True,,159.57,False,False,True
46,James,15,4,5,5,1,True,True,,288.0,False,False,True
46,Jason,15,3,4,5,3,True,True,,194.0,False,False,True
46,Reid,15,3,4,6,2,True,True,,248.79,False,False,True
46,Ryan J,15,1,8,5,1,True,True,,227.0,False,False,True
46,Sam,15,2,7,4,2,True,True,,85.09,False,False,True
46,Shane,15,1,6,7,1,True,True,,152.78,False,False,True
46,Travis,15,1,7,4,3,True,True,,121.41,False,False,True
47,Brad,15,2,4,7,2,True,True,,104.32,False,False,True
47,Brandon,15,3,6,5,1,True,True,,175.0,False,False,True
47,CJ,15,1,8,4,2,True,True,,128.69,False,False,True
47,Coby,15,2,8,4,1,True,True,,44.29,False,False,True
47,Evan,15,1,3,8,3,True,True,,167.0,False,False,True
47,James,15,2,4,6,3,True,True,,284.28,False,False,True
47,Jason,15,2,6,5,2,True,True,,125.54,False,False,True
47,Reid,15,3,4,5,3,True,True,,244.74,False,False,True
47,Ryan J,15,1,8,4,2,True,True,,165.14,False,False,True
47,Sam,15,2,6,6,1,True,True,,47.38,False,False,True
47,Shane,15,1,5,8,1,True,True,,131.94,False,False,True
47,Travis,15,2,7,5,1,True,True,,247.66,False,False,True
48,Brad,15,2,5,6,2,True,True,,219.0,False,False,True
48,Brandon,15,2,6,4,3,True,True,,169.0,False,False,True
48,CJ,15,2,8,4,1,True,True,,247.31,False,False,True
48,Coby,15,1,6,6,2,True,True,,14.31,False,False,True
48,Evan,15,1,4,7,3,True,True,,146.28,False,False,True
48,James,15,2,5,5,3,True,True,,263.59,False,False,True
48,Jason,15,3,6,5,1,True,True,,58.47,False,False,True
48,Reid,15,2,5,5,3,True,True,,237.63,False,False,True
48,Ryan J,15,1,7,6,1,True,True,,36.11,False,False,True
48,Sam,15,1,5,7,2,True,True,,14.58,False,False,True
48,Shane,15,3,6,5,1,True,True,,310.3,False,False,True
48,Travis,15,1,7,6,1,True,True,,70.15,False,False,True
49,Brad,15,1,5,7,2,True,True,,154.0,False,False,True
49,Brandon,15,2,9,2,2,True,True,,53.92,False,False,True
49,CJ,15,2,5,7,1,True,True,,171.93,False,False,True
49,Coby,15,1,6,6,2,True,True,,261.76,False,False,True
49,Evan,15,4,4,6,1,True,True,,168.23,False,False,True
49,James,15,1,5,8,1,True,True,,281.0,False,False,True
49,Jason,15,1,7,5,2,True,True,,180.92,False,False,True
49,Reid,15,1,5,6,3,True,True,,235.05,False,False,True
49,Ryan J,15,3,6,3,3,True,True,,241.17,False,False,True
49,Sam,15,1,5,7,2,True,True,,86.6,False,False,True
49,Shane,15,2,6,5,2,True,True,,296.0,False,False,True
49,Travis,15,3,6,5,1,True,True,,99.81,False,False,True
50,Brad,15,1,4,7,3,True,True,,263.57,False,False,True
50,Brandon,15,1,6,5,3,True,True,,146.56,False,False,True
50,CJ,15,3,5,6,1,True,True,,167.69,False,False,True
50,Coby,15,3,5,5,2,True,True,,259.26,False,False,True
50,Evan,15,2,3,9,1,True,True,,175.0,False,False,True
50,James,15,2,8,4,1,True,True,,280.48,False,False,True
50,Jason,15,1,7,6,1,True,True,,194.0,False,False,True
50,Reid,15,2,5,5,3,True,True,,157.7,False,False,True
50,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,True
50,Sam,15,1,7,4,3,True,True,,180.4,False,False,True
50,Shane,15,3,7,3,2,True,True,,263.19,False,False,True
50,Travis,15,1,4,8,2,True,True,,118.05,False,False,True
51,Brad,15,1,4,7,3,True,True,,260.36,False,False,True
51,Brandon,15,3,8,2,2,True,True,,164.73,False,False,True
51,CJ,15,2,7,5,1,True,True,,195.54,False,False,True
51,Coby,15,2,6,4,3,True,True,,256.0,False,False,True
51,Evan,15,2,4,8,1,True,True,,170.0,False,False,True
51,James,15,2,5,7,1,True,True,,262.0,False,False,True
51,Jason,15,1,5,6,3,True,True,,194.42,False,False,True
51,Reid,15,1,6,6,2,True,True,,251.0,False,False,True
51,Ryan J,15,1,5,7,2,True,True,,104.98,False,False,True
51,Sam,15,2,9,3,1,True,True,,89.0,False,False,True
51,Shane,15,1,6,7,1,True,True,,268.0,False,False,True
51,Travis,15,3,5,5,2,True,True,,252.81,False,False,True
52,Brad,15,1,2,9,3,True,True,,271.67,False,False,True
52,Brandon,15,2,4,6,3,True,True,,161.5,False,False,True
52,CJ,15,2,5,7,1,True,True,,213.32,False,False,True
52,Coby,15,1,5,7,2,True,True,,118.13,False,False,True
52,Evan,15,2,4,8,1,True,True,,173.46,False,False,True
52,James,15,3,4,6,2,True,True,,280.0,False,False,True
52,Jason,15,1,8,4,2,True,True,,96.16,False,False,True
52,Reid,15,2,7,3,3,True,True,,238.09,False,False,True
52,Ryan J,15,2,7,5,1,True,True,,241.0,False,False,True
52,Sam,15,1,8,4,2,True,True,,117.75,False,False,True
52,Shane,15,4,7,3,1,True,True,,315.0,False,False,True
52,Travis,15,3,5,5,2,True,True,,248.0,False,False,True
53,Brad,15,2,4,6,3,True,True,,265.7,False,False,True
53,Brandon,15,3,3,6,3,True,True,,157.88,False,False,True
53,CJ,15,2,7,4,2,True,True,,184.93,False,False,True
53,Coby,15,3,7,4,1,True,True,,259.0,False,False,True
53,Evan,15,1,6,7,1,True,True,,175.0,False,False,True
53,James,15,1,6,6,2,True,True,,198.14,False,False,True
53,Jason,15,4,7,3,1,True,True,,195.45,False,False,True
53,Reid,15,2,6,5,2,True,True,,103.27,False,False,True
53,Ryan J,15,1,6,6,2,True,True,,241.18,False,False,True
53,Sam,15,1,7,4,3,True,True,,170.2,False,False,True
53,Shane,15,2,4,7,2,True,True,,248.83,False,False,True
53,Travis,15,1,5,8,1,True,True,,54.53,False,False,True
54,Brad,15,2,2,8,3,True,True,,268.0,False,False,True
54,Brandon,15,2,5,7,1,True,True,,169.0,False,False,True
54,CJ,15,4,4,4,3,True,True,,243.91,False,False,True
54,Coby,15,1,8,5,1,True,True,,249.0,False,False,True
54,Evan,15,1,6,6,2,True,True,,140.95,False,False,True
54,James,15,1,10,3,1,True,True,,273.0,False,False,True
54,Jason,15,2,3,7,3,True,True,,170.94,False,False,True
54,Reid,15,1,4,7,3,True,True,,240.0,False,False,True
54,Ryan J,15,4,6,4,1,True,True,,248.0,False,False,True
54,Sam,15,3,6,5,1,True,True,,211.85,False,False,True
54,Shane,15,2,7,5,1,True,True,,305.0,False,False,True
54,Travis,15,1,6,5,3,True,True,,218.91,False,False,True
55,Brad,15,2,4,6,3,True,True,,248.97,False,False,True
55,Brandon,15,1,4,8,2,True,True,,126.02,False,False,True
55,CJ,15,2,5,6,2,True,True,,130.53,False,False,True
55,Coby,15,3,6,4,2,True,True,,255.78,False,False,True
55,Evan,15,2,5,7,1,True,True,,147.22,False,False,True
55,James,15,3,3,6,3,True,True,,270.19,False,False,True
55,Jason,15,1,5,8,1,True,True,,195.78,False,False,True
55,Reid,15,2,5,5,3,True,True,,192.23,False,False,True
55,Ryan J,15,2,6,5,2,True,True,,241.0,False,False,True
55,Sam,15,2,8,3,2,True,True,,69.77,False,False,True
55,Shane,15,3,7,4,1,True,True,,315.0,False,False,True
55,Travis,15,1,7,6,1,True,True,,248.0,False,False,True
56,Brad,15,2,4,6,3,True,True,,190.44,False,False,True
56,Brandon,15,1,7,4,3,True,True,,46.27,False,False,True
56,CJ,15,2,5,5,3,True,True,,232.01,False,False,True
56,Coby,15,2,8,4,1,True,True,,260.48,False,False,True
56,Evan,15,1,7,6,1,True,True,,175.0,False,False,True
56,James,15,2,5,7,1,True,True,,274.0,False,False,True
56,Jason,15,1,4,8,2,True,True,,31.99,False,False,True
56,Reid,15,2,5,5,3,True,True,,165.79,False,False,True
56,Ryan J,15,1,8,5,1,True,True,,239.0,False,False,True
56,Sam,15,4,5,5,1,True,True,,214.0,False,False,True
56,Shane,15,2,5,5,3,True,True,,297.0,False,False,True
56,Travis,15,2,5,6,2,True,True,,240.59,False,False,True
57,Brad,15,2,5,7,1,True,True,,137.38,False,False,True
57,Brandon,15,2,6,5,2,True,True,,46.1,False,False,True
57,CJ,15,1,7,5,2,True,True,,250.37,False,False,True
57,Coby,15,2,8,4,1,True,True,,40.14,False,False,True
57,Evan,15,3,5,5,2,True,True,,171.31,False,False,True
57,James,15,3,5,5,2,True,True,,211.81,False,False,True
57,Jason,15,2,2,8,3,True,True,,182.69,False,False,True
57,Reid,15,1,5,6,3,True,True,,92.99,False,False,True
57,Ryan J,15,1,6,5,3,True,True,,243.11,False,False,True
57,Sam,15,1,9,4,1,True,True,,194.0,False,False,True
57,Shane,15,4,6,4,1,True,True,,313.57,False,False,True
57,Travis,15,2,5,7,1,True,True,,111.03,False,False,True
58,Brad,15,1,7,6,1,True,True,,131.55,False,False,True
58,Brandon,15,4,6,3,2,True,True,,172.42,False,False,True
58,CJ,15,1,4,8,2,True,True,,23.29,False,False,True
58,Coby,15,3,7,4,1,True,True,,259.0,False,False,True
58,Evan,15,1,5,7,2,True,True,,145.9,False,False,True
58,James,15,2,5,6,2,True,True,,284.78,False,False,True
58,Jason,15,1,5,7,2,True,True,,37.0,False,False,True
58,Reid,15,1,4,8,2,True,True,,203.47,False,False,True
58,Ryan J,15,2,5,5,3,True,True,,242.21,False,False,True
58,Sam,15,2,6,4,3,True,True,,199.0,False,False,True
58,Shane,15,2,7,4,2,True,True,,145.34,False,False,True
58,Travis,15,3,6,4,2,True,True,,214.9,False,False,True
59,Brad,15,3,5,4,3,True,True,,250.31,False,False,True
59,Brandon,15,1,7,6,1,True,True,,110.09,False,False,True
59,CJ,15,2,3,7,3,True,True,,247.22,False,False,True
59,Coby,15,2,8,3,2,True,True,,264.07,False,False,True
59,Evan,15,1,4,8,2,True,True,,65.68,False,False,True
59,James,15,3,4,7,1,True,True,,268.1,False,False,True
59,Jason,15,1,6,7,1,True,True,,105.11,False,False,True
59,Reid,15,1,5,6,3,True,True,,243.0,False,False,True
59,Ryan J,15,4,5,3,3,True,True,,234.92,False,False,True
59,Sam,15,2,5,6,2,True,True,,124.57,False,False,True
59,Shane,15,2,6,6,1,True,True,,315.0,False,False,True
59,Travis,15,2,7,5,1,True,True,,168.65,False,False,True
60,Brad,15,2,5,5,3,True,True,,212.19,False,False,True
60,Brandon,15,3,5,5,2,True,True,,170.0,False,False,True
60,CJ,15,1,4,7,3,True,True,,240.2,False,False,True
60,Coby,15,2,8,4,1,True,True,,112.42,False,False,True
60,Evan,15,3,3,8,1,True,True,,175.0,False,False,True
60,James,15,1,6,7,1,True,True,,277.0,False,False,True
60,Jason,15,1,5,7,2,True,True,,36.65,False,False,True
60,Reid,15,1,5,7,2,True,True,,67.59,False,False,True
60,Ryan J,15,3,4,5,3,True,True,,246.0,False,False,True
60,Sam,15,3,6,3,3,True,True,,170.43,False,False,True
60,Shane,15,2,8,4,1,True,True,,92.38,False,False,True
60,Travis,15,2,7,5,1,True,True,,249.09,False,False,True
61,Brad,15,2,7,5,1,True,True,,80.51,False,False,True
61,Brandon,15,3,4,6,2,True,True,,137.64,False,False,True
61,CJ,15,1,6,5,3,True,True,,244.67,False,False,True
61,Coby,15,1,8,4,2,True,True,,47.73,False,False,True
61,Evan,15,1,5,8,1,True,True,,175.0,False,False,True
61,James,15,2,4,8,1,True,True,,239.28,False,False,True
61,Jason,15,4,4,5,2,True,True,,195.92,False,False,True
61,Reid,15,2,5,5,3,True,True,,157.63,False,False,True
61,Ryan J,15,2,5,5,3,True,True,,239.09,False,False,True
61,Sam,15,1,6,7,1,True,True,,62.3,False,False,True
61,Shane,15,1,8,3,3,True,True,,229.25,False,False,True
61,Travis,15,2,6,6,1,True,True,,58.73,False,False,True
62,Brad,15,3,5,5,2,True,True,,268.45,False,False,True
62,Brandon,15,1,8,5,1,True,True,,172.24,False,False,True
62,CJ,15,1,4,8,2,True,True,,131.44,False,False,True
62,Coby,15,1,9,3,2,True,True,,167.54,False,False,True
62,Evan,15,3,2,7,3,True,True,,132.87,False,False,True
62,James,15,3,4,5,3,True,True,,201.9,False,False,True
62,Jason,15,3,2,7,3,True,True,,188.27,False,False,True
62,Reid,15,4,5,4,2,True,True,,251.0,False,False,True
62,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,True
62,Sam,15,1,8,5,1,True,True,,166.0,False,False,True
62,Shane,15,1,7,6,1,True,True,,224.79,False,False,True
62,Travis,15,2,5,7,1,True,True,,247.0,False,False,True
63,Brad,15,1,7,4,3,True,True,,242.78,False,False,True
63,Brandon,15,2,6,6,1,True,True,,32.27,False,False,True
63,CJ,15,3,3,7,2,True,True,,118.21,False,False,True
63,Coby,15,1,9,3,2,True,True,,261.35,False,False,True
63,Evan,15,2,3,9,1,True,True,,169.05,False,False,True
63,James,15,4,3,6,2,True,True,,278.33,False,False,True
63,Jason,15,1,5,7,2,True,True,,38.09,False,False,True
63,Reid,15,1,8,4,2,True,True,,27.76,False,False,True
63,Ryan J,15,1,5,6,3,True,True,,216.09,False,False,True
63,Sam,15,2,8,4,1,True,True,,54.96,False,False,True
63,Shane,15,3,4,7,1,True,True,,315.0,False,False,True
63,Travis,15,3,4,5,3,True,True,,104.93,False,False,True
64,Brad,15,1,5,7,2,True,True,,227.02,False,False,True
64,Brandon,15,2,6,5,2,True,True,,132.43,False,False,True
64,CJ,15,2,6,4,3,True,True,,250.16,False,False,True
64,Coby,15,1,8,4,2,True,True,,256.68,False,False,True
64,Evan,15,2,6,6,1,True,True,,172.23,False,False,True
64,James,15,4,3,7,1,True,True,,288.0,False,False,True
64,Jason,15,2,5,7,1,True,True,,193.0,False,False,True
64,Reid,15,1,8,4,2,True,True,,244.0,False,False,True
64,Ryan J,15,1,6,6,2,True,True,,177.0,False,False,True
64,Sam,15,1,8,4,2,True,True,,204.0,False,False,True
64,Shane,15,3,4,6,2,True,True,,258.06,False,False,True
64,Travis,15,1,5,7,2,True,True,,195.0,False,False,True
65,Brad,15,2,6,4,3,True,True,,266.0,False,False,True
65,Brandon,15,1,4,9,1,True,True,,169.0,False,False,True
65,CJ,15,1,5,7,2,True,True,,246.3,False,False,True
65,Coby,15,1,7,5,2,True,True,,194.0,False,False,True
65,Evan,15,4,3,5,3,True,True,,164.23,False,False,True
65,James,15,1,5,6,3,True,True,,282.0,False,False,True
65,Jason,15,2,7,5,1,True,True,,199.0,False,False,True
65,Reid,15,1,8,4,2,True,True,,244.0,False,False,True
65,Ryan J,15,3,5,6,1,True,True,,240.51,False,False,True
65,Sam,15,1,7,6,1,True,True,,204.0,False,False,True
65,Shane,15,4,6,3,2,True,True,,265.97,False,False,True
65,Travis,15,3,5,6,1,True,True,,249.0,False,False,True
66,Brad,15,2,7,5,1,True,True,,270.3,False,False,True
66,Brandon,15,3,4,7,1,True,True,,135.86,False,False,True
66,CJ,15,2,6,5,2,True,True,,178.23,False,False,True
66,Coby,15,2,8,3,2,True,True,,265.0,False,False,True
66,Evan,15,1,5,7,2,True,True,,46.31,False,False,True
66,James,15,4,2,6,3,True,True,,282.12,False,False,True
66,Jason,15,3,5,6,1,True,True,,64.19,False,False,True
66,Reid,15,4,4,4,3,True,True,,247.57,False,False,True
66,Ryan J,15,1,8,5,1,True,True,,168.0,False,False,True
66,Sam,15,1,6,5,3,True,True,,184.43,False,False,True
66,Shane,15,1,5,7,2,True,True,,112.37,False,False,True
66,Travis,15,2,6,6,1,True,True,,215.69,False,False,True
67,Brad,15,3,7,4,1,True,True,,266.96,False,False,True
67,Brandon,15,1,10,2,2,True,True,,85.73,False,False,True
67,CJ,15,1,4,8,2,True,True,,83.92,False,False,True
67,Coby,15,1,6,7,1,True,True,,181.51,False,False,True
67,Evan,15,3,2,9,1,True,True,,175.0,False,False,True
67,James,15,1,6,7,1,True,True,,277.0,False,False,True
67,Jason,15,1,5,6,3,True,True,,194.36,False,False,True
67,Reid,15,2,6,4,3,True,True,,236.89,False,False,True
67,Ryan J,15,1,4,7,3,True,True,,242.0,False,False,True
67,Sam,15,4,6,3,2,True,True,,207.0,False,False,True
67,Shane,15,2,7,4,2,True,True,,310.07,False,False,True
67,Travis,15,1,5,7,2,True,True,,141.59,False,False,True
68,Brad,15,3,2,8,2,True,True,,272.0,False,False,True
68,Brandon,15,2,6,4,3,True,True,,170.07,False,False,True
68,CJ,15,1,7,6,1,True,True,,94.85,False,False,True
68,Coby,15,2,9,3,1,True,True,,258.0,False,False,True
68,Evan,15,2,4,8,1,True,True,,154.07,False,False,True
68,James,15,4,4,6,1,True,True,,284.43,False,False,True
68,Jason,15,1,6,5,3,True,True,,137.32,False,False,True
68,Reid,15,2,3,7,3,True,True,,82.92,False,False,True
68,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,True
68,Sam,15,3,7,2,3,True,True,,139.28,False,False,True
68,Shane,15,3,6,4,2,True,True,,289.89,False,False,True
68,Travis,15,2,4,8,1,True,True,,143.19,False,False,True
69,Brad,15,1,5,8,1,True,True,,180.0,False,False,True
69,Brandon,15,1,5,6,3,True,True,,129.2,False,False,True
69,CJ,15,2,5,5,3,True,True,,247.29,False,False,True
